Hyperphyscia,49
Basidioradulum,49
Claviceps,49
Enterographa,49
Ditiola,49
Nothopanus,50
Ceraceomyces,50
Rhizina,50
Onygena,50
Physisporinus,50
Colpoma,50
Comatricha,50
Micarea,50
Mycogone,50
Menegazzia,50
Arthothelium,50
Aphroditeola,51
Cheimonophyllum,51
Thamnomyces,51
Micropsalliota,51
Disciseda,51
Phaeohelotium,51
Neournula,51
Dendrostilbella,51
Diachea,52
Inocephalus,52
Blumenavia,52
Bonomyces,52
Parmeliella,52
Truncospora,52
Craterium,53
Imshaugia,53
Inocutis,53
Cyphelium,53
Arthopyrenia,53
Henningsomyces,53
Lasiobolus,54
Dermocybe,54
Dumontinia,54
Gloeocystidiellum,54
Nigroporus,54
Hysterium,54
Squamarina,55
Pilobolus,55
Picipes,55
Canoparmelia,55
Hysterographium,56
Heliocybe,56
Cronartium,56
Porodisculus,57
Alyxoria,57
Pulchroboletus,57
Arachnopeziza,57
Schismatomma,58
Basidiodendron,58
Mycenella,58
Cetraria,58
Chromelosporium,58
Cetrelia,58
Pulvinula,58
Cantharocybe,58
Holwaya,59
Akanthomyces,59
Gloeocantharellus,59
Neottiella,59
Metacordyceps,59
Pirex,59
Corticium,59
Atractosporocybe,60
Peltula,60
Laternea,60
Coenogonium,61
Placidium,61
Nivatogastrium,61
Phleogena,62
Montagnea,62
Myxomphalia,62
Fibulomyces,62
Propolis,62
Radulodon,62
Singerocybe,62
Vuilleminia,63
Tephromela,63
Guepiniopsis,63
Tectella,63
Exidiopsis,63
Thelomma,63
Alessioporus,63
Phaeogyroporus,63
Gymnomyces,64
Amylocystis,64
Syzygites,65
Scytinotus,65
Leucogaster,65
Homophron,66
Dictyonema,66
Alectoria,67
Gibellula,67
Fistulinella,67
Baeomyces,67
Typhula,67
Hydnophlebia,67
Amaurodon,68
Pseudoarmillariella,68
Melanospora,69
Encoelia,69
Neoboletus,70
Arcangeliella,70
Pyrrhospora,70
Acrocordia,70
Endogone,70
Microporellus,70
Anthracophyllum,70
Peniophorella,70
Hormomyces,71
Wynnea,71
Lophodermium,71
Hypochnicium,71
Phaeocalicium,72
Ripartites,72
Byssonectria,72
Physalacria,73
Crassisporium,73
Scutiger,73
Alnicola,73
Pseudevernia,73
Stilbella,73
Mycenastrum,74
Amphinema,74
Vanderbylia,74
Ceriporiopsis,75
Pterospora,75
Bankera,75
Echinodontium,75
Phloeomana,76
Calocybe,76
Pseudofistulina,76
Corallorhiza,76
Pseudoomphalina,77
Aspropaxillus,77
Brefeldia,77
Sclerotinia,77
Plicaria,78
Syzygospora,78
Polycephalomyces,78
Entonaema,78
Apiosporina,78
Diatrype,78
Phaeolepiota,79
Xenasma,79
Scorias,79
Dirinaria,79
Phylloporia,79
Phragmidium,80
Meottomyces,80
Donkia,80
Piloderma,81
Podoscypha,81
Myriostoma,81
Glomus,83
Buglossoporus,83
Neohygrocybe,84
Athelia,84
Spongiporus,84
Trapelia,85
Vibrissea,85
Trapeliopsis,85
Dictydiaethalium,85
Osmoporus,85
